worker_id,worker_name,worker_type,sigungu_code,sigungu_name,emd_code,emd_name,grid_id,visit_order,priority_grade,risk_grade,estimated_minutes,worker_total_assigned_minutes,worker_capacity_minutes,assignment_status
FR75494,박윤서,현장요원,37030,김천시,37030340,감문면,769166,19,우선 예찰,매우 높음,80.0,1605.0,1800,배정 예정
FR17347,이현우,현장요원,37030,김천시,37030340,감문면,767943,21,우선 예찰,매우 높음,80.0,1630.0,1800,배정 예정
FR75494,박윤서,현장요원,37030,김천시,37030340,감문면,770391,20,우선 예찰,매우 높음,80.0,1685.0,1800,배정 예정
FR17347,이현우,현장요원,37030,김천시,37030390,조마면,756986,22,우선 예찰,매우 높음,65.0,1695.0,1800,배정 예정
FR75494,박윤서,현장요원,37030,김천시,37030400,구성면,744770,21,우선 예찰,매우 높음,65.0,1750.0,1800,배정 예정
FR17347,이현우,현장요원,37030,김천시,37030340,감문면,770389,23,우선 예찰,매우 높음,80.0,1775.0,1800,배정 예정
FR75494,박윤서,현장요원,37030,김천시,37030350,어모면,765514,22,우선 예찰,매우 높음,45.0,1795.0,1800,배정 예정
FR98580,최도윤,현장요원,33030,제천시,33030330,수산면,767787,1,최우선 예찰,매우 높음,80.0,80.0,1800,배정 예정
FR25776,강건우,현장요원,33030,제천시,33030330,수산면,766564,1,우선 예찰,매우 높음,65.0,65.0,1800,배정 예정
FR42728,윤지호,현장요원,33030,제천시,33030320,청풍면,765337,1,우선 예찰,매우 높음,65.0,65.0,1800,배정 예정
FR25776,강건우,현장요원,33030,제천시,33030330,수산면,771447,2,우선 예찰,매우 높음,65.0,130.0,1800,배정 예정
FR42728,윤지호,현장요원,33030,제천시,33030330,수산면,772670,2,우선 예찰,매우 높음,95.0,160.0,1800,배정 예정
FR98580,최도윤,현장요원,33030,제천시,33030320,청풍면,766558,2,우선 예찰,매우 높음,95.0,175.0,1800,배정 예정
FR25776,강건우,현장요원,33030,제천시,33030330,수산면,765342,3,우선 예찰,매우 높음,65.0,195.0,1800,배정 예정
FR42728,윤지호,현장요원,33030,제천시,33030330,수산면,775118,3,우선 예찰,매우 높음,65.0,225.0,1800,배정 예정
FR98580,최도윤,현장요원,33030,제천시,33030330,수산면,769013,3,우선 예찰,매우 높음,80.0,255.0,1800,배정 예정
FR25776,강건우,현장요원,33030,제천시,33030330,수산면,776341,4,우선 예찰,매우 높음,65.0,260.0,1800,배정 예정
FR42728,윤지호,현장요원,33030,제천시,33030330,수산면,766565,4,우선 예찰,매우 높음,65.0,290.0,1800,배정 예정
FR98580,최도윤,현장요원,33030,제천시,33030330,수산면,771448,4,우선 예찰,매우 높음,65.0,320.0,1800,배정 예정
FR25776,강건우,현장요원,33030,제천시,33030320,청풍면,767780,5,우선 예찰,매우 높음,65.0,325.0,1800,배정 예정
FR42728,윤지호,현장요원,33030,제천시,33030320,청풍면,765336,5,우선 예찰,매우 높음,65.0,355.0,1800,배정 예정
FR98580,최도윤,현장요원,33030,제천시,33030330,수산면,772679,5,우선 예찰,매우 높음,65.0,385.0,1800,배정 예정
FR25776,강건우,현장요원,33030,제천시,33030340,덕산면,754353,6,우선 예찰,매우 높음,80.0,405.0,1800,배정 예정
FR42728,윤지호,현장요원,33030,제천시,33030320,청풍면,761672,6,우선 예찰,높음,65.0,420.0,1800,배정 예정
FR42631,김서현,현장요원,38570,산청군,38570390,생비량면,755922,1,우선 예찰,매우 높음,65.0,65.0,1800,배정 예정
FR92956,최민서,현장요원,38570,산청군,38570390,생비량면,754700,1,우선 예찰,높음,65.0,65.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600370,쌍책면,790071,1,최우선 예찰,매우 높음,80.0,80.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600110,합천읍,771743,2,최우선 예찰,매우 높음,95.0,175.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600110,합천읍,772967,3,최우선 예찰,매우 높음,80.0,255.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600370,쌍책면,788849,4,최우선 예찰,매우 높음,80.0,335.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600380,덕곡면,799848,5,최우선 예찰,매우 높음,80.0,415.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600380,덕곡면,801070,6,최우선 예찰,매우 높음,80.0,495.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600350,율곡면,781519,7,최우선 예찰,매우 높음,80.0,575.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600370,쌍책면,791293,8,최우선 예찰,매우 높음,80.0,655.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600350,율곡면,776629,9,최우선 예찰,매우 높음,95.0,750.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600350,율곡면,774186,10,최우선 예찰,매우 높음,80.0,830.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600380,덕곡면,804737,11,최우선 예찰,매우 높음,80.0,910.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600380,덕곡면,801071,12,최우선 예찰,매우 높음,80.0,990.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600350,율곡면,782741,13,최우선 예찰,매우 높음,80.0,1070.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600350,율곡면,772964,14,최우선 예찰,매우 높음,80.0,1150.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600340,야로면,776621,15,최우선 예찰,매우 높음,95.0,1245.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600370,쌍책면,788850,16,최우선 예찰,매우 높음,80.0,1325.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600340,야로면,774177,17,최우선 예찰,높음,95.0,1420.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600350,율곡면,776630,18,최우선 예찰,높음,95.0,1515.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600380,덕곡면,802291,19,우선 예찰,매우 높음,60.0,1575.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600340,야로면,776622,20,우선 예찰,매우 높음,65.0,1640.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600110,합천읍,772966,21,우선 예찰,매우 높음,95.0,1735.0,1800,배정 예정
FR49418,윤민서,현장요원,38600,합천군,38600350,율곡면,780297,22,우선 예찰,매우 높음,65.0,1800.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540400,회화면,824418,1,최우선 예찰,매우 높음,75.0,75.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540400,회화면,825636,2,최우선 예찰,매우 높음,75.0,150.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540410,마암면,812207,3,최우선 예찰,매우 높음,75.0,225.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540400,회화면,830525,4,최우선 예찰,매우 높음,80.0,305.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540410,마암면,814645,5,최우선 예찰,매우 높음,60.0,365.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540410,마암면,814646,6,최우선 예찰,매우 높음,95.0,460.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540400,회화면,830526,7,최우선 예찰,매우 높음,80.0,540.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540380,개천면,801186,8,최우선 예찰,매우 높음,75.0,615.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540410,마암면,810975,9,최우선 예찰,매우 높음,80.0,695.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540310,삼산면,802451,10,최우선 예찰,매우 높음,95.0,790.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540400,회화면,824414,11,최우선 예찰,매우 높음,75.0,865.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540400,회화면,828078,12,최우선 예찰,매우 높음,75.0,940.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540400,회화면,825638,13,최우선 예찰,매우 높음,60.0,1000.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540410,마암면,810979,14,최우선 예찰,매우 높음,95.0,1095.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540380,개천면,799965,15,최우선 예찰,매우 높음,95.0,1190.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540400,회화면,824413,16,최우선 예찰,매우 높음,95.0,1285.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540320,하일면,781672,17,최우선 예찰,매우 높음,95.0,1380.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540310,삼산면,796336,18,최우선 예찰,매우 높음,95.0,1475.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540310,삼산면,800007,19,최우선 예찰,매우 높음,95.0,1570.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540390,구만면,814633,20,최우선 예찰,매우 높음,80.0,1650.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540420,동해면,837861,21,최우선 예찰,매우 높음,80.0,1730.0,1800,배정 예정
FR89174,강도윤,현장요원,38540,고성군,38540110,고성읍,804882,22,최우선 예찰,매우 높음,60.0,1790.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570330,성산면,815707,1,최우선 예찰,매우 높음,75.0,75.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570330,성산면,818150,2,최우선 예찰,매우 높음,75.0,150.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570330,성산면,814482,3,최우선 예찰,매우 높음,95.0,245.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570330,성산면,812041,4,최우선 예찰,매우 높음,80.0,325.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570330,성산면,815704,5,최우선 예찰,매우 높음,80.0,405.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570350,개진면,825490,6,최우선 예찰,매우 높음,95.0,500.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570320,운수면,804701,7,최우선 예찰,매우 높음,75.0,575.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570330,성산면,824268,8,최우선 예찰,매우 높음,80.0,655.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570120,대가야읍,794947,9,최우선 예찰,매우 높음,95.0,750.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570370,쌍림면,792503,10,최우선 예찰,매우 높음,75.0,825.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570320,운수면,801042,11,최우선 예찰,매우 높음,80.0,905.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570330,성산면,818148,12,최우선 예찰,매우 높음,80.0,985.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570330,성산면,813262,13,최우선 예찰,매우 높음,110.0,1095.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570320,운수면,794921,14,최우선 예찰,매우 높음,80.0,1175.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570350,개진면,818161,15,최우선 예찰,매우 높음,95.0,1270.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570350,개진면,816940,16,최우선 예찰,매우 높음,95.0,1365.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570120,대가야읍,798615,17,최우선 예찰,매우 높음,95.0,1460.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570320,운수면,802260,18,최우선 예찰,매우 높음,95.0,1555.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570320,운수면,794932,19,최우선 예찰,매우 높음,80.0,1635.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570120,대가야읍,793722,20,최우선 예찰,매우 높음,60.0,1695.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570120,대가야읍,793720,21,최우선 예찰,매우 높음,60.0,1755.0,1800,배정 예정
FR53101,황서현,현장요원,37570,고령군,37570330,성산면,813267,22,우선 예찰,매우 높음,45.0,1800.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090330,호계면,776398,1,최우선 예찰,매우 높음,80.0,80.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090330,호계면,775177,2,우선 예찰,매우 높음,65.0,145.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090340,산북면,784951,3,우선 예찰,매우 높음,65.0,210.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090320,산양면,778858,4,우선 예찰,매우 높음,45.0,255.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090320,산양면,784972,5,우선 예찰,매우 높음,45.0,300.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090330,호계면,773954,6,우선 예찰,매우 높음,65.0,365.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090330,호계면,775176,7,우선 예찰,매우 높음,65.0,430.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090340,산북면,783726,8,우선 예찰,매우 높음,80.0,510.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090320,산양면,788633,9,우선 예찰,매우 높음,45.0,555.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090320,산양면,786192,10,우선 예찰,매우 높음,60.0,615.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090320,산양면,783750,11,우선 예찰,매우 높음,45.0,660.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090320,산양면,791078,12,우선 예찰,매우 높음,45.0,705.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090320,산양면,787416,13,우선 예찰,매우 높음,65.0,770.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090320,산양면,783751,14,우선 예찰,매우 높음,45.0,815.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090330,호계면,781299,15,우선 예찰,매우 높음,65.0,880.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090310,영순면,781319,16,우선 예찰,높음,65.0,945.0,1800,배정 예정
FR79339,이준우,현장요원,37090,문경시,37090310,영순면,783764,17,우선 예찰,높음,45.0,990.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050120,고아읍,791170,1,최우선 예찰,매우 높음,75.0,75.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050110,선산읍,798492,2,최우선 예찰,매우 높음,75.0,150.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050130,산동읍,832716,3,최우선 예찰,매우 높음,80.0,230.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050360,장천면,841287,4,최우선 예찰,매우 높음,75.0,305.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050330,도개면,809474,5,최우선 예찰,매우 높음,75.0,380.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050360,장천면,852275,6,최우선 예찰,매우 높음,95.0,475.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050360,장천면,853497,7,최우선 예찰,매우 높음,95.0,570.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050330,도개면,804584,8,최우선 예찰,매우 높음,75.0,645.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050330,도개면,813145,9,최우선 예찰,매우 높음,95.0,740.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050360,장천면,838848,10,최우선 예찰,매우 높음,80.0,820.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050320,옥성면,791150,11,최우선 예찰,매우 높음,80.0,900.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050570,선주원남동,796077,12,최우선 예찰,매우 높음,110.0,1010.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050130,산동읍,833938,13,최우선 예찰,매우 높음,110.0,1120.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050360,장천면,852289,14,최우선 예찰,높음,80.0,1200.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050110,선산읍,785048,15,최우선 예찰,높음,80.0,1280.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050330,도개면,808261,16,우선 예찰,매우 높음,60.0,1340.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050330,도개면,818036,17,우선 예찰,매우 높음,80.0,1420.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050360,장천면,838846,18,우선 예찰,매우 높음,60.0,1480.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050310,무을면,777719,19,우선 예찰,매우 높음,65.0,1545.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050110,선산읍,786272,20,우선 예찰,매우 높음,45.0,1590.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050310,무을면,781387,21,우선 예찰,매우 높음,65.0,1655.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050310,무을면,778940,22,우선 예찰,매우 높음,65.0,1720.0,1800,배정 예정
FR76005,한수아,현장요원,37050,구미시,37050310,무을면,783828,23,우선 예찰,매우 높음,60.0,1780.0,1800,배정 예정
FR92515,강예준,현장요원,33580,단양군,33580360,적성면,795882,1,최우선 예찰,매우 높음,80.0,80.0,1800,배정 예정
FR75776,황민준,현장요원,33580,단양군,33580120,매포읍,795879,1,우선 예찰,매우 높음,95.0,95.0,1800,배정 예정
FR59369,장하은,현장요원,33580,단양군,33580360,적성면,793436,1,우선 예찰,매우 높음,65.0,65.0,1800,배정 예정
FR29692,장지호,현장요원,33580,단양군,33580360,적성면,794658,1,우선 예찰,매우 높음,80.0,80.0,1800,배정 예정
FR59369,장하은,현장요원,33580,단양군,33580360,적성면,789767,2,우선 예찰,매우 높음,80.0,145.0,1800,배정 예정
FR92515,강예준,현장요원,33580,단양군,33580360,적성면,794659,2,우선 예찰,매우 높음,80.0,160.0,1800,배정 예정
FR29692,장지호,현장요원,33580,단양군,33580360,적성면,793438,2,우선 예찰,매우 높음,60.0,140.0,1800,배정 예정
FR75776,황민준,현장요원,33580,단양군,33580360,적성면,792216,2,우선 예찰,매우 높음,45.0,140.0,1800,배정 예정
FR75776,황민준,현장요원,33580,단양군,33580360,적성면,793437,3,우선 예찰,매우 높음,80.0,220.0,1800,배정 예정
FR29692,장지호,현장요원,33580,단양군,33580360,적성면,794656,3,우선 예찰,매우 높음,80.0,220.0,1800,배정 예정
FR59369,장하은,현장요원,33580,단양군,33580360,적성면,794661,3,우선 예찰,매우 높음,65.0,210.0,1800,배정 예정
FR92515,강예준,현장요원,33580,단양군,33580120,매포읍,797099,3,우선 예찰,매우 높음,80.0,240.0,1800,배정 예정
FR59369,장하은,현장요원,33580,단양군,33580120,매포읍,797104,4,우선 예찰,매우 높음,80.0,290.0,1800,배정 예정
FR75776,황민준,현장요원,33580,단양군,33580360,적성면,789770,4,우선 예찰,높음,65.0,285.0,1800,배정 예정
FR29692,장지호,현장요원,33580,단양군,33580360,적성면,795881,4,우선 예찰,높음,65.0,285.0,1800,배정 예정
FR92515,강예준,현장요원,33580,단양군,33580120,매포읍,798325,4,우선 예찰,높음,80.0,320.0,1800,배정 예정
FR75776,황민준,현장요원,33580,단양군,33580360,적성면,794657,5,우선 예찰,높음,80.0,365.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050110,산양읍,830591,1,최우선 예찰,매우 높음,80.0,80.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050330,광도면,826882,2,최우선 예찰,매우 높음,80.0,160.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050110,산양읍,826925,3,최우선 예찰,매우 높음,80.0,240.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050320,도산면,820789,4,최우선 예찰,매우 높음,95.0,335.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050520,명정동,824462,5,최우선 예찰,매우 높음,80.0,415.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050350,한산면,844031,6,최우선 예찰,매우 높음,95.0,510.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050320,도산면,817117,7,최우선 예찰,매우 높음,95.0,605.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050330,광도면,828104,8,최우선 예찰,매우 높음,80.0,685.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050320,도산면,823230,9,최우선 예찰,매우 높음,80.0,765.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050340,욕지면,795183,10,최우선 예찰,매우 높음,75.0,840.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050330,광도면,826892,11,최우선 예찰,매우 높음,95.0,935.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050320,도산면,820785,12,최우선 예찰,매우 높음,80.0,1015.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050330,광도면,825672,13,최우선 예찰,매우 높음,110.0,1125.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050330,광도면,823237,14,최우선 예찰,매우 높음,110.0,1235.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050320,도산면,815893,15,최우선 예찰,매우 높음,80.0,1315.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050110,산양읍,822030,16,최우선 예찰,매우 높음,80.0,1395.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050320,도산면,814676,17,최우선 예찰,매우 높음,95.0,1490.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050330,광도면,830557,18,최우선 예찰,매우 높음,80.0,1570.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050320,도산면,820784,19,최우선 예찰,높음,80.0,1650.0,1800,배정 예정
FR85739,박서현,현장요원,38050,통영시,38050320,도산면,819562,20,최우선 예찰,높음,110.0,1760.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,851019,1,최우선 예찰,매우 높음,80.0,80.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,843690,2,최우선 예찰,매우 높음,80.0,160.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,844905,3,최우선 예찰,매우 높음,110.0,270.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,843684,4,최우선 예찰,매우 높음,80.0,350.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,852239,5,최우선 예찰,매우 높음,80.0,430.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,838794,6,최우선 예찰,매우 높음,80.0,510.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520430,안계면,837570,7,최우선 예찰,매우 높음,80.0,590.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,837581,8,최우선 예찰,매우 높음,95.0,685.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,851016,9,최우선 예찰,매우 높음,80.0,765.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,846126,10,최우선 예찰,매우 높음,110.0,875.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,848569,11,최우선 예찰,매우 높음,80.0,955.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520110,의성읍,892564,12,최우선 예찰,매우 높음,110.0,1065.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,846125,13,최우선 예찰,매우 높음,110.0,1175.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,837571,14,최우선 예찰,매우 높음,80.0,1255.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520110,의성읍,892562,15,최우선 예찰,매우 높음,95.0,1350.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,853470,16,최우선 예찰,매우 높음,80.0,1430.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520380,봉양면,859577,17,최우선 예찰,매우 높음,80.0,1510.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,849794,18,최우선 예찰,매우 높음,110.0,1620.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520390,비안면,853469,19,최우선 예찰,매우 높음,80.0,1700.0,1800,배정 예정
FR83874,강현우,현장요원,37520,의성군,37520460,안평면,857118,20,최우선 예찰,매우 높음,80.0,1780.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,859492,1,최우선 예찰,매우 높음,95.0,95.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,859491,2,최우선 예찰,매우 높음,95.0,190.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,857049,3,최우선 예찰,매우 높음,80.0,270.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,857047,4,최우선 예찰,매우 높음,95.0,365.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,858268,5,최우선 예찰,매우 높음,80.0,445.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,858271,6,최우선 예찰,매우 높음,80.0,525.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,859489,7,최우선 예찰,매우 높음,80.0,605.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,857044,8,최우선 예찰,매우 높음,80.0,685.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,858266,9,최우선 예찰,매우 높음,80.0,765.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,857043,10,최우선 예찰,매우 높음,80.0,845.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,863158,11,최우선 예찰,매우 높음,110.0,955.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,859493,12,최우선 예찰,매우 높음,95.0,1050.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,858270,13,최우선 예찰,매우 높음,95.0,1145.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,855824,14,최우선 예찰,매우 높음,60.0,1205.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,855822,15,최우선 예찰,매우 높음,80.0,1285.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,861938,16,최우선 예찰,매우 높음,110.0,1395.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,858267,17,최우선 예찰,매우 높음,80.0,1475.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,855825,18,최우선 예찰,매우 높음,75.0,1550.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,858272,19,최우선 예찰,매우 높음,80.0,1630.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,860716,20,최우선 예찰,매우 높음,95.0,1725.0,1800,배정 예정
FR30019,서현우,현장요원,37600,예천군,37600350,보문면,858264,21,우선 예찰,매우 높음,45.0,1770.0,1800,배정 예정
FR37041,신채원,현장요원,22050,북구,22050750,관문동,854779,1,최우선 예찰,매우 높음,75.0,75.0,1800,배정 예정
FR37041,신채원,현장요원,22050,북구,22050830,국우동,866989,2,최우선 예찰,매우 높음,80.0,155.0,1800,배정 예정
