worker_id,user_id,worker_name,organization,department,position_name,phone_masked,home_sido_code,home_sido_name,home_sigungu_code,home_sigungu_name,base_location_name,base_lat,base_lon,experience_years,daily_max_minutes,employment_status,is_dispatchable,dataset_version,data_source,is_sample,import_batch_id,created_at,updated_at
W00460,30461,황현우,서산시 산림관리부서,산림재해대응팀,현장대응원,010-****-4461,34,충청남도,34050,서산시,서산시 현장지원 거점,36.744914,126.396899,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00461,30462,이다은,서산시 산림관리부서,현장지원팀,주무관,010-****-4462,34,충청남도,34050,서산시,서산시 현장지원 거점,36.766612,126.407819,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00462,30463,최서준,서산시 산림관리부서,산림재해대응팀,현장대응원,010-****-4463,34,충청남도,34050,서산시,서산시 현장지원 거점,36.757631,126.403067,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00463,30464,강주원,서산시 산림관리부서,현장지원팀,현장대응원,010-****-4464,34,충청남도,34050,서산시,서산시 현장지원 거점,36.765974,126.408827,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00464,30465,이예준,당진시 산림관리부서,산림재해대응팀,주무관,010-****-4465,34,충청남도,34080,당진시,당진시 현장지원 거점,36.881711,126.735207,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00465,30466,최지호,당진시 산림관리부서,현장지원팀,현장대응원,010-****-4466,34,충청남도,34080,당진시,당진시 현장지원 거점,36.909438,126.761582,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00466,30467,강지우,당진시 산림관리부서,산림재해대응팀,현장대응원,010-****-4467,34,충청남도,34080,당진시,당진시 현장지원 거점,36.915222,126.763795,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00467,30468,윤예은,당진시 산림관리부서,현장지원팀,주무관,010-****-4468,34,충청남도,34080,당진시,당진시 현장지원 거점,36.887504,126.760284,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00468,30469,임민서,당진시 산림관리부서,산림재해대응팀,현장대응원,010-****-4469,34,충청남도,34080,당진시,당진시 현장지원 거점,36.894982,126.778138,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00469,30470,오은우,당진시 산림관리부서,현장지원팀,현장대응원,010-****-4470,34,충청남도,34080,당진시,당진시 현장지원 거점,36.880419,126.741603,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00470,30471,윤다은,부여군 산림관리부서,산림재해대응팀,주무관,010-****-4471,34,충청남도,34530,부여군,부여군 현장지원 거점,36.360598,126.722385,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00471,30472,임서준,부여군 산림관리부서,현장지원팀,현장대응원,010-****-4472,34,충청남도,34530,부여군,부여군 현장지원 거점,36.349089,126.723632,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00472,30473,오주원,부여군 산림관리부서,산림재해대응팀,현장대응원,010-****-4473,34,충청남도,34530,부여군,부여군 현장지원 거점,36.372729,126.723072,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00473,30474,신서윤,부여군 산림관리부서,현장지원팀,주무관,010-****-4474,34,충청남도,34530,부여군,부여군 현장지원 거점,36.385203,126.744519,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00474,30475,황채원,부여군 산림관리부서,산림재해대응팀,현장대응원,010-****-4475,34,충청남도,34530,부여군,부여군 현장지원 거점,36.353505,126.738463,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00475,30476,이현우,부여군 산림관리부서,현장지원팀,현장대응원,010-****-4476,34,충청남도,34530,부여군,부여군 현장지원 거점,36.381883,126.740673,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00476,30477,신예은,서천군 산림관리부서,산림재해대응팀,주무관,010-****-4477,34,충청남도,34540,서천군,서천군 현장지원 거점,36.132201,126.651811,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00477,30478,황민서,서천군 산림관리부서,현장지원팀,현장대응원,010-****-4478,34,충청남도,34540,서천군,서천군 현장지원 거점,36.136731,126.634509,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00478,30479,이은우,서천군 산림관리부서,산림재해대응팀,현장대응원,010-****-4479,34,충청남도,34540,서천군,서천군 현장지원 거점,36.127269,126.633836,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00479,30480,최예준,서천군 산림관리부서,현장지원팀,주무관,010-****-4480,34,충청남도,34540,서천군,서천군 현장지원 거점,36.097704,126.648841,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00480,30481,강지호,서천군 산림관리부서,산림재해대응팀,현장대응원,010-****-4481,34,충청남도,34540,서천군,서천군 현장지원 거점,36.132803,126.65036,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00481,30482,윤지우,서천군 산림관리부서,현장지원팀,현장대응원,010-****-4482,34,충청남도,34540,서천군,서천군 현장지원 거점,36.121953,126.65711,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00482,30483,최서윤,청양군 산림관리부서,산림재해대응팀,주무관,010-****-4483,34,충청남도,34550,청양군,청양군 현장지원 거점,36.424206,126.809897,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00483,30484,강채원,청양군 산림관리부서,현장지원팀,현장대응원,010-****-4484,34,충청남도,34550,청양군,청양군 현장지원 거점,36.44016,126.826866,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00484,30485,윤현우,청양군 산림관리부서,산림재해대응팀,현장대응원,010-****-4485,34,충청남도,34550,청양군,청양군 현장지원 거점,36.41336,126.843759,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00485,30486,임다은,청양군 산림관리부서,현장지원팀,주무관,010-****-4486,34,충청남도,34550,청양군,청양군 현장지원 거점,36.40521,126.836926,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00486,30487,오서준,청양군 산림관리부서,산림재해대응팀,현장대응원,010-****-4487,34,충청남도,34550,청양군,청양군 현장지원 거점,36.422665,126.831484,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00487,30488,신주원,청양군 산림관리부서,현장지원팀,현장대응원,010-****-4488,34,충청남도,34550,청양군,청양군 현장지원 거점,36.406763,126.823843,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00488,30489,임예준,홍성군 산림관리부서,산림재해대응팀,주무관,010-****-4489,34,충청남도,34560,홍성군,홍성군 현장지원 거점,36.603498,126.622308,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00489,30490,오지호,홍성군 산림관리부서,현장지원팀,현장대응원,010-****-4490,34,충청남도,34560,홍성군,홍성군 현장지원 거점,36.597394,126.613065,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00490,30491,신지우,홍성군 산림관리부서,산림재해대응팀,현장대응원,010-****-4491,34,충청남도,34560,홍성군,홍성군 현장지원 거점,36.588771,126.623799,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00491,30492,황예은,홍성군 산림관리부서,현장지원팀,주무관,010-****-4492,34,충청남도,34560,홍성군,홍성군 현장지원 거점,36.580507,126.619732,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00492,30493,이민서,홍성군 산림관리부서,산림재해대응팀,현장대응원,010-****-4493,34,충청남도,34560,홍성군,홍성군 현장지원 거점,36.58906,126.619752,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00493,30494,최은우,홍성군 산림관리부서,현장지원팀,현장대응원,010-****-4494,34,충청남도,34560,홍성군,홍성군 현장지원 거점,36.600109,126.616789,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00494,30495,황다은,예산군 산림관리부서,산림재해대응팀,주무관,010-****-4495,34,충청남도,34570,예산군,예산군 현장지원 거점,36.680113,126.916965,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00495,30496,이서준,예산군 산림관리부서,현장지원팀,현장대응원,010-****-4496,34,충청남도,34570,예산군,예산군 현장지원 거점,36.649225,126.91781,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00496,30497,최주원,예산군 산림관리부서,산림재해대응팀,현장대응원,010-****-4497,34,충청남도,34570,예산군,예산군 현장지원 거점,36.660798,126.908732,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00497,30498,강서윤,예산군 산림관리부서,현장지원팀,주무관,010-****-4498,34,충청남도,34570,예산군,예산군 현장지원 거점,36.66812,126.916097,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00498,30499,윤채원,예산군 산림관리부서,산림재해대응팀,현장대응원,010-****-4499,34,충청남도,34570,예산군,예산군 현장지원 거점,36.669521,126.91191,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00499,30500,임현우,예산군 산림관리부서,현장지원팀,현장대응원,010-****-4500,34,충청남도,34570,예산군,예산군 현장지원 거점,36.684841,126.917235,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00500,30501,강예은,태안군 산림관리부서,산림재해대응팀,주무관,010-****-4501,34,충청남도,34580,태안군,태안군 현장지원 거점,36.66447,126.297857,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00501,30502,윤민서,태안군 산림관리부서,현장지원팀,현장대응원,010-****-4502,34,충청남도,34580,태안군,태안군 현장지원 거점,36.645145,126.282854,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00502,30503,임은우,태안군 산림관리부서,산림재해대응팀,현장대응원,010-****-4503,34,충청남도,34580,태안군,태안군 현장지원 거점,36.672333,126.330057,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00503,30504,오예준,태안군 산림관리부서,현장지원팀,주무관,010-****-4504,34,충청남도,34580,태안군,태안군 현장지원 거점,36.653414,126.284045,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00504,30505,신지호,태안군 산림관리부서,산림재해대응팀,현장대응원,010-****-4505,34,충청남도,34580,태안군,태안군 현장지원 거점,36.650992,126.299873,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00505,30506,황지우,태안군 산림관리부서,현장지원팀,현장대응원,010-****-4506,34,충청남도,34580,태안군,태안군 현장지원 거점,36.68198,126.323782,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00506,30507,이예은,태안군 산림관리부서,산림재해대응팀,주무관,010-****-4507,34,충청남도,34580,태안군,태안군 현장지원 거점,36.693515,126.302411,8,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00507,30508,서지민,전주시 완산구 산림관리부서,산림재해대응팀,주무관,010-****-4508,35,전북특별자치도,35011,전주시 완산구,전주시 완산구 현장지원 거점,35.7845,127.088691,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00508,30509,권태현,전주시 완산구 산림관리부서,현장지원팀,현장대응원,010-****-4509,35,전북특별자치도,35011,전주시 완산구,전주시 완산구 현장지원 거점,35.759007,127.082489,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00509,30510,김유진,전주시 완산구 산림관리부서,산림재해대응팀,현장대응원,010-****-4510,35,전북특별자치도,35011,전주시 완산구,전주시 완산구 현장지원 거점,35.787405,127.098499,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00510,30511,박민준,전주시 완산구 산림관리부서,현장지원팀,주무관,010-****-4511,35,전북특별자치도,35011,전주시 완산구,전주시 완산구 현장지원 거점,35.786314,127.068995,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00511,30512,정시우,전주시 완산구 산림관리부서,산림재해대응팀,현장대응원,010-****-4512,35,전북특별자치도,35011,전주시 완산구,전주시 완산구 현장지원 거점,35.769658,127.094979,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00512,30513,조서연,전주시 완산구 산림관리부서,현장지원팀,현장대응원,010-****-4513,35,전북특별자치도,35011,전주시 완산구,전주시 완산구 현장지원 거점,35.789804,127.091029,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00513,30514,박하준,군산시 산림관리부서,산림재해대응팀,주무관,010-****-4514,35,전북특별자치도,35020,군산시,군산시 현장지원 거점,35.993008,126.74136,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00514,30515,정하윤,군산시 산림관리부서,현장지원팀,현장대응원,010-****-4515,35,전북특별자치도,35020,군산시,군산시 현장지원 거점,35.989714,126.739131,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00515,30516,조수아,군산시 산림관리부서,산림재해대응팀,현장대응원,010-****-4516,35,전북특별자치도,35020,군산시,군산시 현장지원 거점,35.962098,126.732286,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00516,30517,장준호,군산시 산림관리부서,현장지원팀,주무관,010-****-4517,35,전북특별자치도,35020,군산시,군산시 현장지원 거점,35.984745,126.716738,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00517,30518,한수빈,군산시 산림관리부서,산림재해대응팀,현장대응원,010-****-4518,35,전북특별자치도,35020,군산시,군산시 현장지원 거점,35.969056,126.717146,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00518,30519,서도윤,군산시 산림관리부서,현장지원팀,현장대응원,010-****-4519,35,전북특별자치도,35020,군산시,군산시 현장지원 거점,35.975769,126.735909,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00519,30520,장민준,익산시 산림관리부서,산림재해대응팀,주무관,010-****-4520,35,전북특별자치도,35030,익산시,익산시 현장지원 거점,36.042473,126.965187,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00520,30521,한시우,익산시 산림관리부서,현장지원팀,현장대응원,010-****-4521,35,전북특별자치도,35030,익산시,익산시 현장지원 거점,36.030361,126.981096,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00521,30522,서서연,익산시 산림관리부서,산림재해대응팀,현장대응원,010-****-4522,35,전북특별자치도,35030,익산시,익산시 현장지원 거점,36.017602,126.974134,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00522,30523,권지민,익산시 산림관리부서,현장지원팀,주무관,010-****-4523,35,전북특별자치도,35030,익산시,익산시 현장지원 거점,36.008118,126.961858,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00523,30524,김태현,익산시 산림관리부서,산림재해대응팀,현장대응원,010-****-4524,35,전북특별자치도,35030,익산시,익산시 현장지원 거점,36.038753,126.940368,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00524,30525,박유진,익산시 산림관리부서,현장지원팀,현장대응원,010-****-4525,35,전북특별자치도,35030,익산시,익산시 현장지원 거점,36.038251,126.967886,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00525,30526,권준호,정읍시 산림관리부서,산림재해대응팀,주무관,010-****-4526,35,전북특별자치도,35040,정읍시,정읍시 현장지원 거점,35.598406,126.831954,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00526,30527,김수빈,정읍시 산림관리부서,현장지원팀,현장대응원,010-****-4527,35,전북특별자치도,35040,정읍시,정읍시 현장지원 거점,35.607135,126.792847,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00527,30528,박도윤,정읍시 산림관리부서,산림재해대응팀,현장대응원,010-****-4528,35,전북특별자치도,35040,정읍시,정읍시 현장지원 거점,35.616282,126.82878,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00528,30529,정하준,정읍시 산림관리부서,현장지원팀,주무관,010-****-4529,35,전북특별자치도,35040,정읍시,정읍시 현장지원 거점,35.576109,126.789835,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00529,30530,조하윤,정읍시 산림관리부서,산림재해대응팀,현장대응원,010-****-4530,35,전북특별자치도,35040,정읍시,정읍시 현장지원 거점,35.612917,126.802876,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00530,30531,장수아,정읍시 산림관리부서,현장지원팀,현장대응원,010-****-4531,35,전북특별자치도,35040,정읍시,정읍시 현장지원 거점,35.604916,126.817339,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00531,30532,정지민,남원시 산림관리부서,산림재해대응팀,주무관,010-****-4532,35,전북특별자치도,35050,남원시,남원시 현장지원 거점,35.429485,127.356054,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00532,30533,조태현,남원시 산림관리부서,현장지원팀,현장대응원,010-****-4533,35,전북특별자치도,35050,남원시,남원시 현장지원 거점,35.432601,127.350236,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00533,30534,장유진,남원시 산림관리부서,산림재해대응팀,현장대응원,010-****-4534,35,전북특별자치도,35050,남원시,남원시 현장지원 거점,35.421869,127.331387,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00534,30535,한민준,남원시 산림관리부서,현장지원팀,주무관,010-****-4535,35,전북특별자치도,35050,남원시,남원시 현장지원 거점,35.391167,127.348969,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00535,30536,서시우,남원시 산림관리부서,산림재해대응팀,현장대응원,010-****-4536,35,전북특별자치도,35050,남원시,남원시 현장지원 거점,35.397122,127.341732,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00536,30537,권서연,남원시 산림관리부서,현장지원팀,현장대응원,010-****-4537,35,전북특별자치도,35050,남원시,남원시 현장지원 거점,35.413597,127.357115,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00537,30538,한하준,김제시 산림관리부서,산림재해대응팀,주무관,010-****-4538,35,전북특별자치도,35060,김제시,김제시 현장지원 거점,35.809827,126.981529,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00538,30539,서하윤,김제시 산림관리부서,현장지원팀,현장대응원,010-****-4539,35,전북특별자치도,35060,김제시,김제시 현장지원 거점,35.828121,126.943307,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00539,30540,권수아,김제시 산림관리부서,산림재해대응팀,현장대응원,010-****-4540,35,전북특별자치도,35060,김제시,김제시 현장지원 거점,35.822614,126.970361,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00540,30541,김준호,김제시 산림관리부서,현장지원팀,주무관,010-****-4541,35,전북특별자치도,35060,김제시,김제시 현장지원 거점,35.810074,126.937692,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00541,30542,박수빈,김제시 산림관리부서,산림재해대응팀,현장대응원,010-****-4542,35,전북특별자치도,35060,김제시,김제시 현장지원 거점,35.818705,126.955609,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00542,30543,정도윤,김제시 산림관리부서,현장지원팀,현장대응원,010-****-4543,35,전북특별자치도,35060,김제시,김제시 현장지원 거점,35.829454,126.974132,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00543,30544,김민준,완주군 산림관리부서,산림재해대응팀,주무관,010-****-4544,35,전북특별자치도,35510,완주군,완주군 현장지원 거점,35.957826,127.210464,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00544,30545,박시우,완주군 산림관리부서,현장지원팀,현장대응원,010-****-4545,35,전북특별자치도,35510,완주군,완주군 현장지원 거점,35.958533,127.186211,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00545,30546,정서연,완주군 산림관리부서,산림재해대응팀,현장대응원,010-****-4546,35,전북특별자치도,35510,완주군,완주군 현장지원 거점,35.941893,127.185633,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00546,30547,조지민,완주군 산림관리부서,현장지원팀,주무관,010-****-4547,35,전북특별자치도,35510,완주군,완주군 현장지원 거점,35.93733,127.197057,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00547,30548,장태현,완주군 산림관리부서,산림재해대응팀,현장대응원,010-****-4548,35,전북특별자치도,35510,완주군,완주군 현장지원 거점,35.971202,127.198813,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00548,30549,한유진,완주군 산림관리부서,현장지원팀,현장대응원,010-****-4549,35,전북특별자치도,35510,완주군,완주군 현장지원 거점,35.942754,127.194284,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
